,fecha,idPuntoMuestreo,Temperatura C°,Potencial de Hidrogeno,Oxigeno Disuelto,Conductividad,Turbiedad,Alcalinidad total,Cloralos totales,Dureza Total,Floruros,Nitrogeno de Nitratos,Nitrogeno de NUtritos,Nitrogeno Amoniacal,Nitrogeno Total,14.0,Sustancias Activas de Azul metileno,Demanda Bioquimica de oxigeno,Demanda Química de oxígeno,Grasas y aceites,Fosforo Total,Solidos suspendidos totales,Solidos Disueltos,Solidos sedimentales,Sulfuros,Aluminio,Arsenico,Bario,Cadmio,Cobre,Cromo,Fierro,Magnesio,Mercurio,Niquel,Plomo,Sodio,Zinc,Coliformes fecales,Coliformes totales,39.0,Temperatura ambiente C°,Acidez Total,Dureza del calcio,Solidos totales,Nitrogeno total
387,2012-01-24,11.0,20.5,7.65,0.6,1825.0,100.0,562.39,100.71,278.32,1.29,0.31,0.45,22.39,48.83,108.53,11.44,141.6,285.49,19.25,7.83,73.0,920.0,0.1,17.22,0.7817,0.005,0.0229,0.02378,0.76,,0.534,0.301,0.00087,,0.0029,126.62,0.275,75000000.0,23000000.0,1.0,,,,993.0,125.501
388,2012-01-24,12.0,19.3,7.72,2.09,2080.0,30.0,575.04,121.3,290.67,1.89,4.64,0.45,20.25,43.53,140.97,3.44,47.4,124.91,19.25,8.6,46.0,1027.0,1.5,1.37,0.9134,0.0058,0.0932,0.02378,0.76,,0.343,0.296,0.0013,,0.014,164.53,0.067,4600000.0,2400000.0,1.0,,,,1073.0,103.986
389,2012-01-24,13.0,18.8,8.53,4.64,1163.0,28.0,354.17,58.82,242.56,1.45,4.64,0.45,1.58,5.44,80.46,11.44,141.6,32.25,19.25,8.6,25.0,667.0,1.5,0.19,2.0174,0.0087,0.1823,0.02378,0.76,,1.291,0.301,0.00075,,0.014,92.43,0.08,43000.0,9000.0,0.0,,,,692.0,61.5354
390,2012-02-21,1.0,17.8,6.93,1.98,692.0,25.0,257.78,43.52,174.83,0.53,0.11,0.05,3.28,8.88,50.63,1.16,15.12,55.28,17.79,1.01,23.0,459.0,0.2,4.7,0.7807,0.003,0.0906,0.00467,,,0.997,0.342,0.00097,0.325,,62.3,0.055,930000.0,430000.0,1.0,24.5,,,482.0,12.64
391,2012-02-21,2.0,18.8,7.14,2.88,998.0,27.0,358.07,69.12,240.77,1.07,4.41,0.71,1.78,5.94,86.5,0.35,7.11,41.43,17.79,1.53,14.0,656.0,0.9,14.46,0.2718,0.0051,0.141,0.00467,,,0.149,0.246,0.00079,0.325,,103.0,0.024,43000.0,43000.0,1.0,27.6,,,670.0,13.432
392,2012-02-21,3.0,21.1,7.21,2.05,1060.0,10.0,349.04,78.28,252.85,0.96,0.16,0.015,18.31,3.28,118.34,7.72,2.49,32.67,17.79,1.99,78.0,741.0,0.3,0.2,1.0972,0.0044,0.1569,0.00467,,,0.584,0.228,0.00084,0.325,,116.0,0.03,7500.0,4300.0,1.0,30.2,,,741.0,17.538
393,2012-02-21,4.0,20.4,7.22,4.89,1044.0,15.0,357.07,74.13,221.36,1.12,0.13,0.71,5.94,14.35,97.95,3.28,15.96,91.82,17.79,4.26,17.0,673.0,0.9,14.46,0.7642,0.0038,0.0714,0.00467,,,0.376,0.339,0.00077,0.325,,113.2,0.03,110000000.0,110000000.0,1.0,29.6,,,690.0,55.53
394,2012-02-21,5.0,21.4,7.21,0.6,1034.0,7.5,352.55,72.93,225.92,0.99,0.45,0.025,6.08,14.55,95.75,1.72,10.44,78.07,17.79,4.57,8.0,754.0,0.9,1.96,0.4985,0.0047,0.0955,0.00467,,,0.325,0.401,0.0011,0.325,,114.0,0.105,93000.0,43000.0,1.0,28.0,,,762.0,58.294
395,2012-02-21,6.0,21.9,7.68,3.07,1030.0,5.1,319.96,72.97,238.19,1.07,4.41,0.71,3.69,9.97,102.62,0.46,16.8,64.32,17.79,4.29,14.0,650.0,0.9,14.46,0.4071,0.0045,0.0848,0.00467,,,0.237,0.283,0.0011,0.325,,113.8,0.036,28000.0,21000.0,0.0,30.0,,,664.0,53.95
396,2012-02-21,7.0,23.3,7.47,0.0,1341.0,38.0,403.71,110.67,233.24,1.56,0.49,0.71,18.31,36.69,132.95,7.72,132.3,283.53,17.79,6.42,78.0,675.0,0.9,1.57,1.1734,0.0072,0.0981,0.00467,,,0.612,0.132,0.00067,0.325,,154.1,0.17,11000000.0,1500000.0,1.0,29.0,,,753.0,73.088
397,2012-02-21,8.0,21.2,7.64,5.2,1261.0,29.0,391.17,101.85,235.22,1.51,0.5,0.025,11.07,23.64,116.49,1.97,35.88,138.18,17.79,4.06,76.0,753.0,0.6,14.46,4.2732,0.0116,0.1348,0.00172,,,1.371,0.258,0.0011,0.102,,146.2,0.076,11000000.0,4600000.0,0.0,27.0,,,829.0,102.672
398,2012-02-21,9.0,21.1,7.49,3.99,984.0,5.1,323.97,70.52,186.52,1.3,0.48,0.71,8.61,19.74,79.13,1.49,13.14,69.82,17.79,3.61,9.0,602.0,0.9,2.94,0.1769,0.0044,0.1569,0.00467,,,0.14,0.201,0.00068,0.325,,116.3,0.099,43000.0,43000.0,1.0,30.2,,,611.0,63.164
399,2012-02-21,10.0,23.8,7.77,9.1,940.0,34.0,276.83,68.49,179.78,1.29,3.77,0.325,6.28,14.41,96.09,0.47,9.42,32.67,17.79,3.66,8.0,605.0,0.9,14.46,0.2538,0.0055,0.0654,0.00467,,,0.135,0.081,0.00074,0.325,,104.1,0.042,2400.0,2400.0,0.0,29.6,,,613.0,54.378
400,2012-02-21,11.0,22.7,7.35,1.91,1264.0,52.0,455.86,77.41,242.75,1.25,0.26,0.71,17.56,38.8,98.86,7.54,98.1,236.0,10.53,6.02,73.0,752.0,0.9,10.15,1.3592,0.0038,0.0882,0.00467,,,0.7,0.406,0.00098,0.325,,114.4,0.076,11000000.0,4600000.0,1.0,30.2,,,825.0,137.0732
401,2012-02-21,12.0,20.4,7.24,1.23,1185.0,29.0,400.2,87.0,252.85,1.11,0.12,0.71,8.4,19.33,94.51,4.88,19.32,125.6,17.79,5.17,40.0,744.0,0.1,0.98,1.2503,0.0036,0.0768,0.00467,,,0.469,0.394,0.00104,0.325,,127.6,0.07,11000000.0,11000000.0,1.0,29.4,,,784.0,118.1008
402,2012-02-21,13.0,18.7,7.03,3.87,725.0,30.0,286.36,43.86,181.57,0.56,0.13,0.71,3.21,8.95,52.76,1.57,27.96,70.21,17.79,1.38,23.0,483.0,0.9,7.84,0.5177,0.0037,0.0906,0.00467,,,0.686,0.3,0.00065,0.325,,70.4,0.036,2400000.0,2400000.0,1.0,24.2,,,506.0,17.5304
403,2012-04-24,1.0,22.9,8.4,2.43,1036.0,30.0,398.82,64.49,271.57,1.33,0.45,0.575,,,89.64,12.63,4.12,35.61,24.45,0.8,50.0,709.0,0.1,1.76,0.9857,0.0052,0.1532,0.0011,0.064,0.113,1.469,0.055,0.00097,0.256,0.0147,108.6,0.729,750.0,430.0,0.0,25.2,,,759.0,
404,2012-04-24,2.0,22.5,7.56,0.27,1111.0,6.6,426.36,68.44,292.29,1.34,0.41,0.575,,,101.17,0.23,5.27,40.36,24.45,1.25,204.0,766.0,0.5,11.92,0.0424,0.0035,0.1111,0.02266,0.064,0.113,0.062,0.082,0.00074,0.256,0.0085,111.0,0.15,930.0,430.0,0.0,25.4,,,766.0,
405,2012-04-24,3.0,21.3,7.75,1.73,1234.0,5.7,437.6,13.78,299.64,1.37,0.48,0.016,,,119.0,0.29,3.68,53.02,24.45,1.62,31.0,843.0,0.1,1.37,0.062,0.0039,0.1101,0.02266,0.064,0.113,1.554,0.154,0.00085,0.256,0.0195,140.8,0.064,15000.0,9000.0,1.0,28.2,,,874.0,
406,2012-04-24,4.0,21.8,7.58,3.8,1272.0,2.7,439.11,99.15,285.51,1.41,0.44,0.066,,,140.44,0.43,3.29,41.94,24.45,0.8,204.0,913.0,0.5,0.59,0.0409,0.003,0.0809,0.02266,0.064,0.113,0.087,0.1,0.00079,0.256,0.0195,159.3,0.264,20000.0,9000.0,0.0,30.8,,,913.0,
407,2012-04-24,5.0,23.5,7.91,2.27,1372.0,4.0,436.56,95.15,288.3,1.78,0.95,0.074,,,145.35,12.63,3.84,45.11,24.45,1.78,204.0,931.0,0.5,0.98,0.0835,0.0037,0.0613,0.02266,0.064,0.113,0.138,0.097,0.00097,0.256,0.0195,156.2,0.054,21000.0,15000.0,1.0,36.2,,,931.0,
408,2012-04-24,6.0,23.8,8.38,6.89,1294.0,4.9,419.73,98.42,283.52,1.61,3.36,0.175,,,134.75,0.44,7.66,48.27,24.45,1.61,18.0,916.0,0.5,0.78,0.1459,0.0029,0.0611,0.02266,0.064,0.113,0.253,0.097,0.00097,0.256,0.0195,154.6,0.816,11000.0,2100.0,0.0,36.8,,,934.0,
409,2012-04-24,7.0,26.2,7.77,0.06,1514.0,55.0,459.0,135.92,227.19,0.73,0.8,0.575,,,148.4,12.45,182.5,362.77,24.45,0.73,97.0,1013.0,0.5,3.14,0.2677,0.004,0.0593,0.00963,0.064,0.113,0.44,0.1,0.00097,0.256,0.0117,167.9,0.196,2100000.0,700000.0,1.0,34.7,,,1110.0,
410,2012-04-24,8.0,25.6,7.83,0.28,1365.0,65.0,438.6,114.04,225.18,0.8,0.71,0.575,,,125.43,12.63,109.5,309.0,20.17,0.8,204.0,816.0,0.5,4.12,1.2963,0.0046,0.0685,0.02266,0.052,0.088,1.554,0.154,0.00067,0.256,0.0051,150.1,0.323,210000.0,150000.0,0.0,28.6,,,1020.0,
411,2012-04-24,9.0,29.6,9.23,12.72,1514.0,65.0,525.81,146.56,308.01,1.81,6.07,0.575,,,148.4,12.63,182.5,362.77,24.45,2.63,204.0,1013.0,0.5,11.92,1.2963,0.0105,0.1682,0.02266,0.064,0.113,1.554,0.435,0.00097,0.256,0.0195,167.9,0.816,2100000.0,700000.0,0.0,36.8,,,1110.0,
412,2012-04-24,10.0,28.2,9.23,12.72,1055.0,16.0,332.01,96.33,207.48,1.81,4.14,0.041,,,98.6,12.63,8.94,53.81,24.45,2.63,24.0,743.0,0.5,0.59,0.0532,0.0105,0.0242,0.02266,0.064,0.113,0.15,0.323,0.00097,0.256,0.0195,137.7,0.075,430.0,430.0,0.0,32.6,,,767.0,
413,2012-04-24,11.0,29.6,8.17,4.52,1245.0,33.0,525.81,70.85,308.01,1.35,1.12,0.021,,,91.44,11.42,85.8,217.24,11.63,2.63,47.0,787.0,0.5,1.57,0.2124,0.0105,0.00637,0.02266,0.064,0.113,0.372,0.435,0.00088,0.256,0.0068,113.0,0.116,1500000.0,200000.0,1.0,34.2,,,834.0,
414,2012-04-24,12.0,26.3,7.8,4.22,1454.0,3.7,421.77,146.56,268.98,1.5,6.07,0.575,,,128.74,0.54,10.83,53.05,24.45,2.63,10.0,987.0,0.5,11.92,0.0592,0.00253,0.0149,0.02266,0.064,0.113,0.147,0.145,0.0007,0.256,0.0195,80.2,0.185,21000.0,9000.0,0.0,33.2,,,997.0,
415,2012-04-24,13.0,22.5,7.86,1.22,1052.0,17.0,394.23,63.77,263.81,1.21,0.42,0.575,,,87.82,0.22,3.25,37.19,24.45,0.84,7.0,745.0,0.5,0.98,0.4915,0.0051,0.1682,0.02266,0.064,0.113,0.785,0.064,0.00056,0.256,0.0195,113.8,0.07,1500.0,1500.0,1.0,23.4,,,752.0,
416,2012-05-29,1.0,26.0,8.2,1.7,1091.0,34.0,409.34,65.71,266.8,1.42,0.27,0.8,,,95.79,0.39,6.1,36.14,92.81,0.97,24.0,756.0,5.1,7.22,0.952,0.008,0.134,0.04613,0.222,0.116,0.696,0.082,0.00217,,0.1221,118.2,0.039,240000.0,15000.0,0.0,27.7,,,780.0,
417,2012-05-29,2.0,24.5,7.62,1.39,1273.0,11.0,479.51,86.45,319.61,1.36,0.25,0.033,,,108.58,0.32,5.91,48.44,92.81,2.24,6.0,894.0,5.1,20.24,0.089,0.0026,0.1236,0.04613,0.222,0.116,3.552,0.141,0.00053,,0.1221,135.8,0.031,9300.0,4300.0,0.0,27.7,,,900.0,
418,2012-05-29,3.0,29.2,7.7,6.92,1494.0,18.0,501.38,122.29,330.97,1.36,0.25,0.8,,,166.6,0.19,20.21,132.89,92.81,2.53,13.0,1115.0,5.1,1.08,0.4603,0.0121,0.1206,0.04613,0.222,0.116,3.552,0.317,0.00217,,0.1221,186.3,0.028,930.0,150.0,1.0,30.6,,,1128.0,
419,2012-05-29,4.0,24.5,7.5,2.62,1451.0,4.6,484.6,113.74,285.45,1.4,0.25,0.8,,,140.91,0.38,4.53,37.68,92.81,5.37,670.0,1080.0,5.1,1.46,0.1372,0.0121,0.0627,0.04613,0.222,0.116,3.552,0.324,0.00217,,0.1221,178.3,0.039,150000.0,93000.0,0.0,31.4,,,1080.0,
420,2012-05-29,5.0,30.5,7.67,0.67,1448.0,26.43,499.35,115.83,293.2,1.4,0.43,0.018,,,129.26,0.8,9.48,100.7,12.12,0.49,9.0,1083.0,5.1,2.42,0.2021,0.0121,0.0615,0.00077,0.222,0.116,0.083,0.141,0.00077,,0.1221,176.1,0.039,150000.0,70000.0,1.0,34.4,,,1092.0,
421,2012-05-29,6.0,28.8,8.37,6.75,1401.0,2.76,470.87,113.06,276.58,1.38,0.55,0.42,,,138.753,0.56,6.81,46.9,92.81,0.48,9.0,1183.0,5.1,20.24,0.1265,0.0121,0.0629,0.00073,0.222,0.116,0.075,0.078,0.00088,,0.1221,166.2,0.061,11000.0,11000.0,0.0,32.1,,,1192.0,
422,2012-05-29,7.0,27.1,8.04,5.78,1106.0,11.0,357.47,77.51,265.04,2.19,0.59,0.074,,,114.02,3.22,19.54,126.45,92.81,0.46,27.0,773.0,0.1,0.69,0.4025,0.0121,0.0181,0.00436,0.088,0.116,0.234,0.078,0.00103,,0.0176,123.4,0.117,15000.0,9000.0,0.0,27.4,,,800.0,
423,2012-05-29,8.0,32.6,7.7,0.08,1364.0,340.0,489.68,113.98,260.15,1.38,0.56,0.011,,,101.13,0.23,223.8,794.83,92.81,10.96,670.0,802.0,5.1,15.36,4.7657,0.0121,0.1263,0.04613,0.222,0.116,3.552,0.344,0.00217,,0.1221,153.8,0.679,1500000.0,750000.0,0.0,41.9,,,1472.0,
424,2012-05-29,9.0,32.6,8.37,6.92,1494.0,340.0,504.94,122.29,330.97,2.19,0.59,0.8,,,166.6,5.56,223.8,794.83,92.81,10.96,670.0,1183.0,5.1,20.24,4.7657,0.0121,0.1369,0.04613,0.222,0.116,3.552,0.357,0.00217,,0.1221,186.3,0.679,46000000.0,9300000.0,0.0,41.9,,,1472.0,
425,2012-05-29,10.0,24.8,8.21,6.47,525.0,7.2,198.31,33.9,110.51,1.5,0.57,0.018,,,33.61,0.21,3.06,41.52,9.07,1.33,13.0,463.0,5.1,0.88,4.7657,0.0121,0.015,0.04613,0.059,0.116,0.193,0.346,0.00083,,0.0037,63.5,0.162,46000000.0,9300000.0,0.0,34.5,,,476.0,
426,2012-05-29,11.0,28.3,7.93,0.11,1305.0,35.0,504.94,78.92,316.09,1.4,0.31,0.8,,,109.79,5.56,42.72,161.54,10.13,6.44,44.0,877.0,0.3,2.8,0.4971,0.0121,0.0633,0.0009,0.222,0.116,0.165,0.357,0.00056,,0.0077,128.8,0.112,46000000.0,9300000.0,1.0,34.2,,,921.0,
427,2012-05-29,12.0,28.8,7.77,4.86,1298.0,4.9,392.56,102.72,259.17,1.3,0.25,0.8,,,144.62,0.6,13.92,112.61,12.18,3.02,14.0,931.0,5.1,20.24,0.2921,0.0121,0.0165,0.04613,0.222,0.116,0.116,0.195,0.00217,,0.1221,160.8,0.095,150000.0,93000.0,1.0,33.9,,,945.0,
428,2012-05-29,13.0,25.3,7.96,0.26,1068.0,13.0,400.19,66.39,271.88,1.37,0.25,0.8,,,97.59,0.23,3.21,31.53,92.81,0.81,16.0,784.0,5.1,3.0,0.7621,0.0033,0.1369,0.04613,0.222,0.116,0.493,0.062,0.00064,,0.1221,119.6,0.041,93000.0,15000.0,1.0,24.7,,,800.0,
